,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,sstart_al,send_al
1274,MN114638.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1275,MN114639.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1276,MN114640.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1277,MN114641.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1278,MN114642.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1279,MN114643.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1280,MN114644.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1281,MN114645.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1282,MN114646.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1283,MN114647.1,MK059954.1,79.839,248,42,7,1,244,4604,4847,3.98e-47,174.0,4630,4873
1284,MN114648.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1285,MN114649.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1286,MN114650.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1287,MN114651.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1288,MN114652.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1289,MN114653.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1290,MN114654.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1291,MN114655.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1292,MN114656.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1293,MN114657.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1294,MN114658.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1295,MN114659.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1296,MN114660.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1297,MN114661.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1298,MN114662.1,MK059954.1,80.645,248,40,7,1,244,4604,4847,1.84e-50,185.0,4630,4873
1299,MN114663.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1300,MN114664.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1301,MN114665.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1302,MN114666.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1303,MN114667.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1304,MN114668.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1305,MN114669.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1306,MN114670.1,MK059954.1,80.242,248,41,7,1,244,4604,4847,8.560000000000001e-49,180.0,4630,4873
1307,MN114671.1,MK059949.1,92.623,244,18,0,1,244,4604,4847,1.7200000000000001e-100,351.0,4630,4873
1308,MN123721.1,MK059955.1,83.784,407,63,1,1,404,4284,4690,1.03e-109,383.0,4303,4712
1309,MN123722.1,MK059955.1,83.784,407,63,2,1,404,4284,4690,1.03e-109,383.0,4303,4712
1310,MN123723.1,MK059955.1,84.275,407,61,1,1,404,4284,4690,4.77e-113,394.0,4303,4712
1311,MN123724.1,MK059955.1,84.029,407,62,1,1,404,4284,4690,2.22e-111,388.0,4303,4712
1312,MN123725.1,MK059955.1,83.784,407,63,1,1,404,4284,4690,1.03e-109,383.0,4303,4712
1313,MN123726.1,MK059955.1,83.784,407,63,1,1,404,4284,4690,1.03e-109,383.0,4303,4712
1314,MN217590.1,MK059951.1,83.948,461,68,2,1,455,4256,4716,8.869999999999999e-126,436.0,4255,4715
1315,MN217591.1,MK059951.1,83.55,462,68,4,1,455,4256,4716,1.92e-122,425.0,4255,4715
1316,MN217592.1,MK059951.1,83.766,462,67,4,1,455,4256,4716,4.130000000000001e-124,431.0,4255,4715
1317,MN217593.1,MK059951.1,82.328,464,70,7,1,455,4256,4716,1.95e-112,392.0,4255,4715
1318,MN217594.1,MK059951.1,83.948,461,68,2,1,455,4256,4716,8.869999999999999e-126,436.0,4255,4715
1319,MN217595.1,MK059951.1,84.165,461,67,2,1,455,4256,4716,1.91e-127,442.0,4255,4715
1320,MN217596.1,MK059951.1,83.731,461,69,2,1,455,4256,4716,4.130000000000001e-124,431.0,4255,4715
1321,MN217597.1,MK059951.1,83.514,461,70,2,1,455,4256,4716,1.92e-122,425.0,4255,4715
1322,MN217598.1,MK059951.1,83.731,461,69,2,1,455,4256,4716,4.130000000000001e-124,431.0,4255,4715
1323,MN217599.1,MK059951.1,84.816,461,64,2,1,455,4256,4716,1.89e-132,459.0,4255,4715
1324,MN217600.1,MK059951.1,83.766,462,67,4,1,455,4256,4716,4.130000000000001e-124,431.0,4255,4715
1325,MN217601.1,MK059951.1,83.766,462,67,4,1,455,4256,4716,4.130000000000001e-124,431.0,4255,4715
1326,MN217602.1,MK059951.1,86.117,461,58,1,1,455,4256,4716,1.87e-142,492.0,4255,4715
1327,MN217603.1,MK059951.1,85.9,461,59,1,1,455,4256,4716,8.69e-141,486.0,4255,4715
1328,MN217604.1,MK059951.1,86.334,461,57,1,1,455,4256,4716,4.01e-144,497.0,4255,4715
1329,MN217605.1,MK059951.1,85.249,461,62,2,1,455,4256,4716,8.75e-136,470.0,4255,4715
1330,MN217606.1,MK059951.1,85.466,461,61,1,1,455,4256,4716,1.88e-137,475.0,4255,4715
1331,MN217607.1,MK059951.1,85.249,461,62,1,1,455,4256,4716,8.75e-136,470.0,4255,4715
1332,MN217608.1,MK059951.1,86.117,461,58,1,1,455,4256,4716,1.87e-142,492.0,4255,4715
1333,MN217609.1,MK059951.1,86.334,461,57,1,1,455,4256,4716,4.01e-144,497.0,4255,4715
1334,MN217610.1,MK059951.1,86.117,461,58,1,1,455,4256,4716,1.87e-142,492.0,4255,4715
1335,MN217611.1,MK059951.1,86.117,461,58,1,1,455,4256,4716,1.87e-142,492.0,4255,4715
1336,MN217612.1,MK059951.1,86.334,461,57,1,1,455,4256,4716,4.01e-144,497.0,4255,4715
1337,MN217613.1,MK059951.1,85.683,461,60,2,1,455,4256,4716,4.04e-139,481.0,4255,4715
1338,MN217614.1,MK059951.1,85.683,461,60,2,1,455,4256,4716,4.04e-139,481.0,4255,4715
1339,MN217615.1,MK059951.1,85.714,462,55,4,1,452,4256,4716,5.1899999999999995e-138,477.0,4255,4715
1340,MN217616.1,MK059951.1,86.147,462,53,4,1,452,4256,4716,2.3999999999999998e-141,488.0,4255,4715
1341,MN217617.1,MK059951.1,85.931,462,54,4,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1342,MN217618.1,MK059951.1,85.931,462,54,4,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1343,MN217619.1,MK059951.1,85.745,463,53,6,1,452,4256,4716,5.1899999999999995e-138,477.0,4255,4715
1344,MN217620.1,MK059951.1,84.382,461,66,2,1,455,4256,4716,4.1000000000000006e-129,448.0,4255,4715
1345,MN217621.1,MK059951.1,87.662,462,49,3,1,455,4256,4716,3.96e-154,531.0,4255,4715
1346,MN217622.1,MK059951.1,87.229,462,51,3,1,455,4256,4716,8.57e-151,520.0,4255,4715
1347,MN217623.1,MK059950.1,88.312,462,46,4,1,461,4232,4686,3.97e-159,547.0,4255,4715
1348,MN217624.1,MK059950.1,88.095,462,47,4,1,461,4232,4686,1.8500000000000002e-157,542.0,4255,4715
1349,MN217625.1,MK059950.1,88.312,462,46,4,1,461,4232,4686,3.97e-159,547.0,4255,4715
1350,MN217626.1,MK059950.1,88.312,462,46,4,1,461,4232,4686,3.97e-159,547.0,4255,4715
1351,MN217627.1,MK059950.1,88.528,462,45,4,1,461,4232,4686,8.54e-161,553.0,4255,4715
1352,MN217628.1,MK059950.1,88.312,462,46,4,1,461,4232,4686,3.97e-159,547.0,4255,4715
1353,MN217629.1,MK059950.1,88.312,462,46,4,1,461,4232,4686,3.97e-159,547.0,4255,4715
1354,MN217630.1,MK059951.1,86.117,461,58,1,1,455,4256,4716,1.87e-142,492.0,4255,4715
1355,MN217631.1,MK059951.1,86.334,461,57,1,1,455,4256,4716,4.01e-144,497.0,4255,4715
1356,MN217632.1,MK059951.1,85.9,461,59,1,1,455,4256,4716,8.69e-141,486.0,4255,4715
1357,MN217633.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1358,MN217634.1,MK059951.1,86.147,462,53,4,1,452,4256,4716,2.3999999999999998e-141,488.0,4255,4715
1359,MN217635.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1360,MN217636.1,MK059951.1,86.364,462,52,4,1,452,4256,4716,5.16e-143,494.0,4255,4715
1361,MN217637.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1362,MN217638.1,MK059951.1,85.714,462,55,4,1,452,4256,4716,5.1899999999999995e-138,477.0,4255,4715
1363,MN217639.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1364,MN217640.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1365,MN217641.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1366,MN217642.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1367,MN217643.1,MK059951.1,85.931,462,54,4,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1368,MN217644.1,MK059951.1,85.931,462,54,4,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1369,MN217645.1,MK059951.1,85.714,462,55,4,1,452,4256,4716,5.1899999999999995e-138,477.0,4255,4715
1370,MN217646.1,MK059951.1,85.281,462,57,4,1,452,4256,4716,1.1199999999999998e-134,466.0,4255,4715
1371,MN217647.1,MK059951.1,85.9,461,56,2,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1372,MN217648.1,MK059951.1,83.514,461,70,2,1,455,4256,4716,1.92e-122,425.0,4255,4715
1373,MN217649.1,MK059951.1,85.931,462,54,4,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1374,MN217650.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1375,MN217651.1,MK059951.1,86.147,462,53,4,1,452,4256,4716,2.3999999999999998e-141,488.0,4255,4715
1376,MN217652.1,MK059950.1,87.879,462,48,4,1,461,4232,4686,8.600000000000001e-156,536.0,4255,4715
1377,MN217653.1,MK059950.1,87.879,462,48,4,1,461,4232,4686,8.600000000000001e-156,536.0,4255,4715
1378,MN217654.1,MK059950.1,88.095,462,47,4,1,461,4232,4686,1.8500000000000002e-157,542.0,4255,4715
1379,MN217655.1,MK059950.1,88.095,462,47,4,1,461,4232,4686,1.8500000000000002e-157,542.0,4255,4715
1380,MN217656.1,MK059951.1,85.683,461,60,1,1,455,4256,4716,4.04e-139,481.0,4255,4715
1381,MN217657.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1382,MN217658.1,MK059951.1,85.281,462,57,4,1,452,4256,4716,1.1199999999999998e-134,466.0,4255,4715
1383,MN217659.1,MK059951.1,85.931,462,54,4,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1384,MN217660.1,MK059951.1,85.498,462,56,4,1,452,4256,4716,2.4199999999999997e-136,472.0,4255,4715
1385,MN217661.1,MK059951.1,86.147,462,53,4,1,452,4256,4716,2.3999999999999998e-141,488.0,4255,4715
1386,MN217662.1,MK059951.1,85.714,462,55,4,1,452,4256,4716,5.1899999999999995e-138,477.0,4255,4715
1387,MN217663.1,MK059951.1,85.281,462,57,4,1,452,4256,4716,1.1199999999999998e-134,466.0,4255,4715
1388,MN217664.1,MK059951.1,85.931,462,54,3,1,452,4256,4716,1.1199999999999999e-139,483.0,4255,4715
1389,MN217665.1,MK059951.1,86.147,462,53,4,1,452,4256,4716,2.3999999999999998e-141,488.0,4255,4715
1390,MN230101.1,MK059949.1,94.161,411,24,0,1,411,4549,4959,0.0,627.0,4575,4985
1391,MN230102.1,MK059950.1,80.241,415,78,2,1,413,4546,4958,1.82e-87,309.0,4575,4987
1392,MN230103.1,MK059949.1,94.203,414,24,0,1,414,4546,4959,0.0,632.0,4572,4985
1393,MN230104.1,MK059949.1,94.203,414,24,0,1,414,4546,4959,0.0,632.0,4572,4985
1394,MN242252.1,MK059950.1,86.897,435,55,2,2,435,4526,4959,8.27e-141,486.0,4555,4988
1395,MN242253.1,MK059949.1,94.146,410,24,0,1,410,4552,4961,0.0,625.0,4578,4987
1396,MN242254.1,MK059953.1,79.759,415,78,6,1,412,4520,4931,1.4e-83,296.0,4575,4986
1397,MN242255.1,MK059950.1,81.106,434,78,2,1,432,4543,4974,5.2499999999999996e-98,344.0,4572,5003
1398,MN242256.1,MK059955.1,78.182,385,80,4,1,383,4592,4974,1.73e-67,243.0,4614,4996
1399,MN242257.1,MK059952.1,77.055,292,63,4,1,290,4674,4963,2.85e-44,165.0,4701,4990
1400,MN242258.1,MK059952.1,78.141,398,86,1,1,398,4554,4950,2.9600000000000004e-70,252.0,4581,4977
1401,MN242259.1,MK059949.1,82.262,451,76,2,2,450,4529,4977,8.94e-111,387.0,4555,5003
1402,MN242260.1,MK059951.1,81.928,415,71,4,5,417,4556,4968,3.9100000000000005e-99,348.0,4555,4967
1403,MN242261.1,MK059949.1,93.824,421,26,0,1,421,4537,4957,0.0,634.0,4563,4983
1404,MN242262.1,MK059950.1,80.92,435,83,0,1,435,4528,4962,5.27e-98,344.0,4557,4991
1405,MN242263.1,MK059949.1,93.564,404,26,0,1,404,4552,4955,7.259999999999999e-176,603.0,4578,4981
1406,MN242264.1,MK059950.1,81.141,403,74,2,1,402,4549,4950,2.28e-91,322.0,4578,4979
1407,MN242265.1,MK059949.1,93.735,415,26,0,1,415,4543,4957,0.0,623.0,4569,4983
1408,MN242266.1,MK059954.1,80.102,392,78,0,1,392,4546,4937,1.7199999999999998e-82,292.0,4572,4963
1409,MN256448.1,MK059952.1,74.247,365,92,2,1,364,4569,4932,2.8199999999999998e-40,152.0,4596,4959
1410,MN318330.1,MK059949.1,80.942,446,84,1,2,447,4529,4973,3.2300000000000003e-100,351.0,4555,4999
1411,MN318331.1,MK059953.1,80.144,418,77,6,2,416,4500,4914,6.54e-87,307.0,4555,4969
1412,MN318332.1,MK059953.1,79.0,400,78,6,1,397,4529,4925,2.94e-75,268.0,4584,4980
1413,MN318333.1,MK059953.1,80.69,435,78,6,2,433,4500,4931,1.12e-94,333.0,4555,4986
1414,MN318334.1,MK059953.1,80.047,426,79,6,4,426,4511,4933,5.2e-88,311.0,4566,4988
1415,MN318335.1,MK059950.1,81.19,420,77,2,1,419,4543,4961,8.48e-96,337.0,4572,4990
1416,MN318336.1,MK059950.1,80.706,425,78,2,1,423,4540,4962,5.16e-93,327.0,4569,4991
1417,MN656978.1,MK059955.1,82.569,327,54,3,2,326,3661,3986,2.4e-80,285.0,3680,4005
1418,MN787028.1,MK059951.1,92.409,606,46,0,1,606,3748,4353,0.0,865.0,3747,4352
1419,MN787029.1,MK059951.1,83.654,208,26,3,1,201,4349,4555,1.17e-51,189.0,4348,4554
1420,MN787030.1,MK059951.1,92.409,606,46,0,1,606,3748,4353,0.0,865.0,3747,4352
1421,MN787031.1,MK059951.1,83.654,208,26,3,1,201,4349,4555,1.17e-51,189.0,4348,4554
1422,MN787032.1,MK059951.1,92.409,606,46,0,1,606,3748,4353,0.0,865.0,3747,4352
1423,MN787033.1,MK059951.1,83.654,208,26,3,1,201,4349,4555,1.17e-51,189.0,4348,4554
1424,MN787034.1,MK059953.1,83.039,283,46,2,1,282,1161,1442,1.61e-71,255.0,1186,1467
1425,MN787035.1,MK059953.1,83.039,283,46,2,1,282,1161,1442,1.61e-71,255.0,1186,1467
1426,MN967074.1,MK059950.1,82.04,451,77,2,1,449,4526,4974,4.1500000000000003e-109,381.0,4555,5003
1427,MN974157.1,MK059955.1,80.731,301,53,5,1,299,4596,4893,1.04e-63,230.0,4618,4915
1428,MN974158.1,MK059952.1,79.0,300,61,2,1,299,4591,4889,6.25e-56,204.0,4618,4916
1429,MN974159.1,MK059949.1,95.469,309,14,0,1,309,4592,4900,3.45e-143,494.0,4618,4926
1430,MN974160.1,MK059952.1,79.811,317,60,4,1,315,4591,4905,3.91e-63,228.0,4618,4932
1431,MN974161.1,MK059949.1,95.341,279,13,0,1,279,4622,4900,3.1799999999999997e-128,444.0,4648,4926
1432,MN974162.1,MK059950.1,93.016,315,22,0,1,315,4589,4903,3.59e-133,460.0,4618,4932
1433,MN974163.1,MK059953.1,93.968,315,19,0,1,315,4563,4877,3.53e-138,477.0,4618,4932
1434,MN974164.1,MK059952.1,79.667,300,59,2,1,299,4591,4889,2.8900000000000003e-59,215.0,4618,4916
1435,MN974165.1,MK059952.1,79.667,300,59,2,1,299,4591,4889,2.8900000000000003e-59,215.0,4618,4916
1436,MN974166.1,MK059949.1,95.161,310,15,0,1,310,4592,4901,4.48e-142,490.0,4618,4927
1437,MN974167.1,MK059949.1,80.139,287,57,0,1,287,4604,4890,2.79e-59,215.0,4630,4916
1438,MN974168.1,MK059949.1,79.599,299,61,0,1,299,4592,4890,2.91e-59,215.0,4618,4916
1439,MN974169.1,MK059952.1,79.798,297,58,2,1,296,4594,4889,2.8600000000000003e-59,215.0,4621,4916
1440,MN974170.1,MK059955.1,81.818,308,50,6,1,305,4596,4900,6.3e-71,254.0,4618,4922
1441,MN974171.1,MK059952.1,94.326,282,16,0,1,282,4591,4872,6.91e-125,433.0,4618,4899
1442,MN974172.1,MK059953.1,81.081,222,38,4,1,220,4640,4859,3.57e-47,174.0,4695,4914
1443,MN974173.1,MK059952.1,80.0,300,58,2,1,299,4591,4889,6.2e-61,220.0,4618,4916
1444,MN974174.1,MK059952.1,79.667,300,59,2,1,299,4591,4889,2.8900000000000003e-59,215.0,4618,4916
1445,MN974175.1,MK059952.1,79.667,300,59,2,1,299,4591,4889,2.8900000000000003e-59,215.0,4618,4916
1446,MP874218.1,MK059951.1,90.334,2514,216,12,1,2490,1,2511,0.0,3271.0,0,2510
1447,MP874218.1,MK059951.1,84.444,1890,292,2,2493,4381,2469,4357,0.0,1860.0,2468,4356
1448,MP874218.1,MK059951.1,93.902,82,3,1,4913,4992,6734,6815,3.37e-30,122.0,6751,6835
1449,MP874219.1,MK059951.1,90.334,2514,216,12,1,2490,1,2511,0.0,3271.0,0,2510
1450,MP874219.1,MK059951.1,84.392,1890,293,2,2493,4381,2469,4357,0.0,1855.0,2468,4356
1451,MP874219.1,MK059951.1,93.902,82,3,1,4913,4992,6734,6815,3.37e-30,122.0,6751,6835
1452,MP874220.1,MK059949.1,97.794,2493,55,0,1,2493,1,2493,0.0,4300.0,0,2513
1453,MP874220.1,MK059949.1,97.777,1889,42,0,2493,4381,2448,4336,0.0,3256.0,2468,4356
1454,MP874220.1,MK059949.1,99.281,139,1,0,4913,5051,6633,6771,4.13e-69,252.0,6692,6835
1455,MP874221.1,MK059949.1,97.794,2493,55,0,1,2493,1,2493,0.0,4300.0,0,2513
1456,MP874221.1,MK059949.1,97.724,1889,43,0,2493,4381,2448,4336,0.0,3251.0,2468,4356
1457,MP874221.1,MK059949.1,99.281,139,1,0,4913,5051,6633,6771,4.13e-69,252.0,6692,6835
1458,MP874222.1,MK059949.1,97.794,2493,55,0,1,2493,1,2493,0.0,4300.0,0,2513
1459,MP874222.1,MK059949.1,97.696,1910,44,0,2493,4402,2448,4357,0.0,3284.0,2468,4377
1460,MP874222.1,MK059949.1,99.281,139,1,0,4934,5072,6633,6771,4.1499999999999997e-69,252.0,6692,6835
1461,MP874223.1,MK059949.1,97.794,2493,55,0,1,2493,1,2493,0.0,4300.0,0,2513
1462,MP874223.1,MK059949.1,97.644,1910,45,0,2493,4402,2448,4357,0.0,3278.0,2468,4377
1463,MP874223.1,MK059949.1,99.281,139,1,0,4934,5072,6633,6771,4.1499999999999997e-69,252.0,6692,6835
1464,MP874224.1,MK059949.1,97.794,2493,55,0,1,2493,1,2493,0.0,4300.0,0,2513
1465,MP874224.1,MK059949.1,97.698,1911,44,0,2493,4403,2448,4358,0.0,3286.0,2468,4378
1466,MP874224.1,MK059949.1,99.281,139,1,0,4988,5126,6633,6771,4.1899999999999996e-69,252.0,6692,6835
1467,MP874225.1,MK059949.1,95.775,4379,164,5,1,4379,1,4358,0.0,7042.0,0,4378
1468,MP874225.1,MK059949.1,99.281,139,1,0,4964,5102,6633,6771,4.17e-69,252.0,6692,6835
1469,MT157247.1,MK059949.1,83.929,168,27,0,1,168,4660,4827,2.14e-43,161.0,4686,4853
1470,MT157248.1,MK059949.1,77.852,298,66,0,1,298,4641,4938,2.27e-50,185.0,4667,4964
1471,MT267477.1,MK059949.1,92.341,3499,268,0,1,3499,3255,6753,0.0,4977.0,3275,6817
1472,MT267478.1,MK059949.1,91.036,6604,545,15,35,6634,81,6641,0.0,8872.0,80,6700
1473,MT981052.1,MK059950.1,91.743,218,18,0,1,218,4506,4723,4.3600000000000004e-86,303.0,4535,4752
1474,MT981053.1,MK059952.1,85.586,222,30,2,2,222,4504,4724,2.1e-64,231.0,4531,4751
1475,MT981054.1,MK059952.1,85.202,223,31,2,1,222,4507,4728,2.72e-63,228.0,4534,4755
1476,MW043888.1,MK059953.1,86.705,346,44,2,1,345,3617,3961,8.700000000000001e-110,383.0,3663,4007
1477,MW043889.1,MK059954.1,84.393,346,52,2,1,345,3643,3987,1.91e-96,339.0,3663,4007
1478,MW043890.1,MK059953.1,86.416,346,45,2,1,345,3617,3961,4.05e-108,377.0,3663,4007
1479,MW043891.1,MK059953.1,86.994,346,43,2,1,345,3617,3961,1.87e-111,388.0,3663,4007
1480,MW043892.1,MK059953.1,86.705,346,44,2,1,345,3617,3961,8.700000000000001e-110,383.0,3663,4007
1481,MW043893.1,MK059953.1,86.127,346,46,2,1,345,3617,3961,1.88e-106,372.0,3663,4007
1482,MW043894.1,MK059953.1,86.994,346,43,2,1,345,3617,3961,1.87e-111,388.0,3663,4007
1483,MW043895.1,MK059953.1,84.393,346,52,2,1,345,3617,3961,1.91e-96,339.0,3663,4007
1484,MW043896.1,MK059953.1,87.032,347,41,4,1,345,3617,3961,1.87e-111,388.0,3663,4007
1485,MW043898.1,MK059953.1,86.127,346,46,2,1,345,3617,3961,1.88e-106,372.0,3663,4007
1486,MW043899.1,MK059949.1,86.127,346,46,2,1,345,3643,3987,1.8899999999999999e-106,372.0,3663,4007
1487,MW043900.1,MK059954.1,84.104,346,53,2,1,345,3643,3987,8.9e-95,333.0,3663,4007
1488,MW043901.1,MK059953.1,86.705,346,44,2,1,345,3617,3961,8.700000000000001e-110,383.0,3663,4007
1489,MW043902.1,MK059953.1,86.416,346,45,2,1,345,3617,3961,4.05e-108,377.0,3663,4007
1490,MW043903.1,MK059954.1,84.104,346,53,2,1,345,3643,3987,8.9e-95,333.0,3663,4007
1491,MW043904.1,MK059954.1,84.682,346,51,2,1,345,3643,3987,4.11e-98,344.0,3663,4007
1492,MW043906.1,MK059953.1,86.127,346,46,2,1,345,3617,3961,1.88e-106,372.0,3663,4007
1493,MW043907.1,MK059949.1,85.549,346,48,2,1,345,3643,3987,4.1000000000000005e-103,361.0,3663,4007
1494,MW043908.1,MK059953.1,86.416,346,45,2,1,345,3617,3961,4.05e-108,377.0,3663,4007
1495,MW043909.1,MK059953.1,86.705,346,44,2,1,345,3617,3961,8.700000000000001e-110,383.0,3663,4007
1496,MW043910.1,MK059953.1,85.838,346,47,2,1,345,3617,3961,8.76e-105,366.0,3663,4007
1497,MW043911.1,MK059953.1,87.32,347,40,4,1,345,3617,3961,4.02e-113,394.0,3663,4007
1498,MW043912.1,MK059949.1,85.797,345,49,0,1,345,3643,3987,8.81e-105,366.0,3663,4007
1499,MW043913.1,MK059953.1,87.283,346,42,2,1,345,3617,3961,4.02e-113,394.0,3663,4007
1500,MW043914.1,MK059953.1,86.994,346,43,2,1,345,3617,3961,1.87e-111,388.0,3663,4007
1501,MW043915.1,MK059953.1,86.416,346,45,2,1,345,3617,3961,4.05e-108,377.0,3663,4007
1502,MW043917.1,MK059953.1,86.994,346,43,2,1,345,3617,3961,1.87e-111,388.0,3663,4007
1503,MW043918.1,MK059953.1,86.127,346,46,2,1,345,3617,3961,1.88e-106,372.0,3663,4007
1504,MW239654.1,MK059952.1,78.571,322,67,2,2,322,4591,4911,4.03e-58,211.0,4618,4938
1505,MW239655.1,MK059952.1,79.104,335,68,2,1,334,4586,4919,1.16e-63,230.0,4613,4946
1506,MW340996.1,MK059949.1,92.816,348,25,0,1,348,4574,4921,1.8e-146,505.0,4600,4947
1507,MW340997.1,MK059951.1,91.954,348,28,0,1,348,4601,4948,1.83e-141,488.0,4600,4947
1508,MW340998.1,MK059951.1,91.954,348,28,0,1,348,4601,4948,1.83e-141,488.0,4600,4947
1509,MW340999.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1510,MW341000.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1511,MW341001.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1512,MW341002.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1513,MW341003.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1514,MW341004.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1515,MW341005.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1516,MW341006.1,MK059949.1,93.103,348,24,0,1,348,4574,4921,3.88e-148,510.0,4600,4947
1517,MW341007.1,MK059949.1,93.103,348,24,0,1,348,4574,4921,3.88e-148,510.0,4600,4947
1518,MW341008.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1519,MW341009.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1520,MW341010.1,MK059951.1,80.286,350,65,4,1,348,4601,4948,4.34e-73,261.0,4600,4947
1521,MW341011.1,MK059949.1,93.391,348,23,0,1,348,4574,4921,8.339999999999999e-150,516.0,4600,4947
1522,MW341012.1,MK059950.1,93.391,348,22,1,1,347,4570,4917,3.01e-149,514.0,4599,4946
